n,dim,rank,mu_min,basis_index,weight_magnitude
11,154,135,-0.0000000000,(3; 14),-1.709363
11,154,135,-0.0000000000,(3; 6),1.696711
11,154,135,-0.0000000000,(8; 13),1.641631
11,154,135,-0.0000000000,(7;),-1.581577
11,154,135,-0.0000000000,(4; 15),-1.578102
11,154,135,-0.0000000000,(6; 7),-1.546038
11,154,135,-0.0000000000,(5; 11),1.511625
11,154,135,-0.0000000000,(1; 3),-1.483361
11,154,135,-0.0000000000,(0; 9),-1.387317
11,154,135,-0.0000000000,(12;),1.312357
11,154,135,-0.0000000000,(14; 16),1.295727
11,154,135,-0.0000000000,(2; 8),1.246854
11,154,135,-0.0000000000,(7; 14),-1.245459
11,154,135,-0.0000000000,(6; 9),-1.214287
11,154,135,-0.0000000000,(1; 9),1.202385
12,191,147,-0.0000000000,(1; 18),1.570839
12,191,147,-0.0000000000,(7; 9),1.179784
12,191,147,-0.0000000000,(1; 17),-1.026125
12,191,147,-0.0000000000,(4; 8),0.969565
12,191,147,-0.0000000000,(3; 18),0.956338
12,191,147,-0.0000000000,(3; 15),-0.952205
12,191,147,-0.0000000000,(1; 10),0.893135
12,191,147,-0.0000000000,(0; 15),-0.871596
12,191,147,-0.0000000000,(3; 16),0.835182
12,191,147,-0.0000000000,(6; 14),-0.823555
12,191,147,-0.0000000000,(1; 14),0.822032
12,191,147,-0.0000000000,(4; 17),-0.798149
12,191,147,-0.0000000000,(9; 10),-0.745274
12,191,147,-0.0000000000,(2; 3),0.742305
12,191,147,-0.0000000000,(8; 18),0.696741
12,191,147,-0.0000000000,(3; 5),-0.687581
12,191,147,-0.0000000000,(1; 15),0.682783
12,191,147,-0.0000000000,(2;),0.678570
12,191,147,-0.0000000000,(12; 13),-0.670265
12,191,147,-0.0000000000,(3; 17),-0.667994
12,191,147,-0.0000000000,(16;),0.656060
12,191,147,-0.0000000000,(2; 14),0.648611
12,191,147,-0.0000000000,(10; 12),-0.643983
12,191,147,-0.0000000000,(6; 7),-0.620250
12,191,147,-0.0000000000,(2; 18),0.620218
12,191,147,-0.0000000000,(9; 12),0.619369
12,191,147,-0.0000000000,(2; 4),0.614314
12,191,147,-0.0000000000,(8; 12),0.613012
12,191,147,-0.0000000000,(6; 15),0.590108
12,191,147,-0.0000000000,(12; 16),-0.569263
12,191,147,-0.0000000000,(2; 10),-0.566524
12,191,147,-0.0000000000,(2; 9),0.557559
12,191,147,-0.0000000000,(4; 13),-0.552423
12,191,147,-0.0000000000,(11; 12),-0.537781
12,191,147,-0.0000000000,(8; 11),0.523761
12,191,147,-0.0000000000,(2; 16),0.497577
12,191,147,-0.0000000000,(1; 7),0.493485
12,191,147,-0.0000000000,(4; 6),0.478472
12,191,147,-0.0000000000,(12; 17),-0.460871
12,191,147,-0.0000000000,(3; 6),0.459569
12,191,147,-0.0000000000,(2; 13),-0.457546
12,191,147,-0.0000000000,(14; 15),0.451482
12,191,147,-0.0000000000,(5; 9),-0.449779
12,191,147,-0.0000000000,(1; 11),-0.445758
12,191,147,-0.0000000000,(0; 6),-0.442415
12,191,147,-0.0000000000,(7; 13),-0.430692
12,191,147,-0.0000000000,(3;),0.423895
12,191,147,-0.0000000000,(12; 14),-0.422957
12,191,147,-0.0000000000,(6;),-0.420557
12,191,147,-0.0000000000,(0; 8),0.413685
12,191,147,-0.0000000000,(6; 10),0.405834
12,191,147,-0.0000000000,(0; 7),-0.405596
12,191,147,-0.0000000000,(5; 16),0.399502
12,191,147,-0.0000000000,(2; 17),-0.397866
12,191,147,-0.0000000000,(0; 2),0.392768
12,191,147,-0.0000000000,(14; 18),-0.387579
12,191,147,-0.0000000000,(9; 18),0.377086
12,191,147,-0.0000000000,(4;),-0.376412
12,191,147,-0.0000000000,(11; 18),-0.375678
12,191,147,-0.0000000000,(12; 18),-0.365758
12,191,147,-0.0000000000,(6; 8),0.359390
12,191,147,-0.0000000000,(2; 15),-0.356905
12,191,147,-0.0000000000,(6; 18),-0.354204
12,191,147,-0.0000000000,(8; 10),-0.352183
12,191,147,-0.0000000000,(10;),-0.346488
12,191,147,-0.0000000000,(3; 14),-0.340247
12,191,147,-0.0000000000,(4; 15),0.335686
12,191,147,-0.0000000000,(9; 16),0.334559
12,191,147,-0.0000000000,(7; 14),0.331568
12,191,147,-0.0000000000,(10; 15),0.325685
12,191,147,-0.0000000000,(0; 5),0.323523
12,191,147,-0.0000000000,(7; 10),0.322649
12,191,147,-0.0000000000,(8; 14),0.318985
12,191,147,-0.0000000000,(0; 9),0.318970
12,191,147,-0.0000000000,(7; 16),-0.315376
12,191,147,-0.0000000000,(15;),-0.309484
12,191,147,-0.0000000000,(6; 16),-0.306156
12,191,147,-0.0000000000,(4; 16),0.302671
12,191,147,-0.0000000000,(6; 12),0.302189
12,191,147,-0.0000000000,(9;),-0.301831
12,191,147,-0.0000000000,(1; 2),0.297747
12,191,147,-0.0000000000,(9; 15),0.297629
12,191,147,-0.0000000000,(8; 16),0.290947
12,191,147,-0.0000000000,(4; 5),0.289241
12,191,147,-0.0000000000,(2; 11),0.288850
12,191,147,-0.0000000000,(3; 11),0.287202
12,191,147,-0.0000000000,(10; 11),-0.285199
12,191,147,-0.0000000000,(7; 12),-0.275179
12,191,147,-0.0000000000,(7; 11),-0.268837
12,191,147,-0.0000000000,(14; 16),0.265233
12,191,147,-0.0000000000,(7; 17),-0.260005
12,191,147,-0.0000000000,(5; 15),-0.259450
12,191,147,-0.0000000000,(7; 15),-0.257309
12,191,147,-0.0000000000,(3; 9),0.251153
12,191,147,-0.0000000000,(4; 12),0.249143
12,191,147,-0.0000000000,(5; 17),-0.248835
12,191,147,-0.0000000000,(11;),0.242764
12,191,147,-0.0000000000,(0; 11),0.240136
12,191,147,-0.0000000000,(14;),0.234281
12,191,147,-0.0000000000,(7; 8),-0.231276
13,211,158,-0.0000000000,(4; 12),2.075395
13,211,158,-0.0000000000,(5; 9),1.502621
13,211,158,-0.0000000000,(5; 15),1.491137
13,211,158,-0.0000000000,(1; 3),-1.187966
13,211,158,-0.0000000000,(5; 19),1.170522
13,211,158,-0.0000000000,(7; 13),1.163766
13,211,158,-0.0000000000,(0; 5),-1.149565
13,211,158,-0.0000000000,(10; 16),-1.124617
13,211,158,-0.0000000000,(2; 12),-1.108222
13,211,158,-0.0000000000,(0; 17),0.984330
13,211,158,-0.0000000000,(6; 9),0.931646
13,211,158,-0.0000000000,(2; 18),-0.912478
13,211,158,-0.0000000000,(12; 15),0.898203
13,211,158,-0.0000000000,(3; 8),0.867870
13,211,158,-0.0000000000,(4; 6),-0.841894
13,211,158,-0.0000000000,(2; 11),0.805692
13,211,158,-0.0000000000,(2; 13),-0.770123
13,211,158,-0.0000000000,(1; 10),0.744182
13,211,158,-0.0000000000,(2; 17),0.733931
13,211,158,-0.0000000000,(6; 12),0.717262
13,211,158,-0.0000000000,(2; 16),0.713622
13,211,158,-0.0000000000,(4; 8),-0.677283
13,211,158,-0.0000000000,(13; 17),-0.676171
13,211,158,-0.0000000000,(9; 18),0.670980
13,211,158,-0.0000000000,(1; 2),0.658640
13,211,158,-0.0000000000,(5; 16),0.650117
13,211,158,-0.0000000000,(16;),-0.639138
13,211,158,-0.0000000000,(1; 11),-0.637704
13,211,158,-0.0000000000,(9; 16),-0.628081
13,211,158,-0.0000000000,(4; 13),0.608668
13,211,158,-0.0000000000,(1; 6),0.581342
13,211,158,-0.0000000000,(3; 7),-0.575419
13,211,158,-0.0000000000,(8; 9),-0.566358
13,211,158,-0.0000000000,(3; 9),0.549837
13,211,158,-0.0000000000,(4; 15),0.542328
13,211,158,-0.0000000000,(1; 7),0.540909
13,211,158,-0.0000000000,(8; 15),-0.536822
13,211,158,-0.0000000000,(4; 5),-0.535023
13,211,158,-0.0000000000,(2; 14),0.532327
13,211,158,-0.0000000000,(7; 11),0.532206
13,211,158,-0.0000000000,(3;),0.530776
13,211,158,-0.0000000000,(10; 17),-0.521405
13,211,158,-0.0000000000,(5; 18),-0.504725
13,211,158,-0.0000000000,(3; 5),-0.503592
13,211,158,-0.0000000000,(6; 15),-0.497129
13,211,158,-0.0000000000,(16; 19),0.486923
13,211,158,-0.0000000000,(14; 18),-0.486015
13,211,158,-0.0000000000,(3; 10),0.480870
13,211,158,-0.0000000000,(16; 17),0.473461
13,211,158,-0.0000000000,(11; 16),-0.468490
13,211,158,-0.0000000000,(9; 13),-0.462085
13,211,158,-0.0000000000,(0; 8),0.458488
13,211,158,-0.0000000000,(2; 19),0.450569
13,211,158,-0.0000000000,(15; 18),-0.442807
13,211,158,-0.0000000000,(11; 17),0.436794
13,211,158,-0.0000000000,(8; 18),-0.435183
13,211,158,-0.0000000000,(4;),-0.431382
13,211,158,-0.0000000000,(4; 17),0.430148
13,211,158,-0.0000000000,(10;),-0.427772
13,211,158,-0.0000000000,(8; 10),0.427444
13,211,158,-0.0000000000,(10; 12),-0.416433
13,211,158,-0.0000000000,(4; 16),0.413062
13,211,158,-0.0000000000,(9; 14),-0.411551
13,211,158,-0.0000000000,(4; 7),-0.410332
13,211,158,-0.0000000000,(8; 12),0.399388
13,211,158,-0.0000000000,(6; 14),0.398634
13,211,158,-0.0000000000,(11; 15),-0.391376
13,211,158,-0.0000000000,(11; 19),-0.387405
13,211,158,-0.0000000000,(16; 18),-0.384115
13,211,158,-0.0000000000,(3; 15),0.375793
13,211,158,-0.0000000000,(7; 16),-0.365614
13,211,158,-0.0000000000,(2; 4),0.356919
13,211,158,-0.0000000000,(1; 17),-0.352784
13,211,158,-0.0000000000,(15; 16),0.350820
13,211,158,-0.0000000000,(2; 9),0.350568
13,211,158,-0.0000000000,(7; 18),0.349274
13,211,158,-0.0000000000,(5; 17),-0.348060
13,211,158,-0.0000000000,(0; 15),-0.345631
13,211,158,-0.0000000000,(0; 16),0.344835
13,211,158,-0.0000000000,(8; 14),0.342625
13,211,158,-0.0000000000,(12;),-0.339295
13,211,158,-0.0000000000,(10; 19),0.330383
13,211,158,-0.0000000000,(14; 15),0.328297
13,211,158,-0.0000000000,(2; 15),0.327694
13,211,158,-0.0000000000,(8;),0.321660
13,211,158,-0.0000000000,(9; 12),-0.318330
13,211,158,-0.0000000000,(12; 13),0.314905
13,211,158,-0.0000000000,(12; 14),-0.312630
13,211,158,-0.0000000000,(1; 19),0.312119
13,211,158,-0.0000000000,(9;),0.309788
13,211,158,-0.0000000000,(),0.290639
13,211,158,-0.0000000000,(9; 19),-0.283723
13,211,158,-0.0000000000,(6; 19),-0.282286
13,211,158,-0.0000000000,(13; 14),0.275262
13,211,158,-0.0000000000,(8; 19),-0.272031
13,211,158,-0.0000000000,(3; 17),-0.266498
13,211,158,-0.0000000000,(2;),-0.262789
13,211,158,-0.0000000000,(17; 19),0.248780
13,211,158,-0.0000000000,(12; 17),0.242712
13,211,158,-0.0000000000,(5; 11),-0.242537
14,232,168,-0.0000000000,(5; 14),5.364759
14,232,168,-0.0000000000,(2; 12),-4.440155
14,232,168,-0.0000000000,(3; 7),4.045413
14,232,168,-0.0000000000,(4; 20),-3.470230
14,232,168,-0.0000000000,(5; 15),-3.424511
14,232,168,-0.0000000000,(4; 5),-3.088684
14,232,168,-0.0000000000,(4; 16),2.392143
14,232,168,-0.0000000000,(4; 18),2.293029
14,232,168,-0.0000000000,(1; 3),1.820091
14,232,168,-0.0000000000,(6; 10),-1.770596
14,232,168,-0.0000000000,(9; 13),-1.668619
14,232,168,-0.0000000000,(2; 13),-1.636418
14,232,168,-0.0000000000,(1; 18),-1.517290
14,232,168,-0.0000000000,(5; 17),-1.476887
14,232,168,-0.0000000000,(5; 12),1.396872
14,232,168,-0.0000000000,(5; 19),1.325313
14,232,168,-0.0000000000,(1; 7),1.280956
14,232,168,-0.0000000000,(3; 8),-1.271632
14,232,168,-0.0000000000,(3; 5),-1.240829
14,232,168,-0.0000000000,(3; 17),-1.225971
14,232,168,-0.0000000000,(8; 16),-1.186796
14,232,168,-0.0000000000,(6; 14),1.167201
14,232,168,-0.0000000000,(2; 18),1.164532
14,232,168,-0.0000000000,(2; 14),1.040314
14,232,168,-0.0000000000,(7;),1.012886
14,232,168,-0.0000000000,(4; 15),-0.983951
14,232,168,-0.0000000000,(2; 20),-0.981697
14,232,168,-0.0000000000,(10; 13),-0.978577
14,232,168,-0.0000000000,(2; 10),0.912085
14,232,168,-0.0000000000,(3; 15),0.867565
14,232,168,-0.0000000000,(12; 16),-0.856282
14,232,168,-0.0000000000,(8; 15),0.848437
14,232,168,-0.0000000000,(3; 18),-0.847677
14,232,168,-0.0000000000,(4; 8),-0.840093
14,232,168,-0.0000000000,(5; 9),0.835454
14,232,168,-0.0000000000,(9; 11),-0.825260
14,232,168,-0.0000000000,(6; 9),0.808846
14,232,168,-0.0000000000,(2; 15),-0.800565
14,232,168,-0.0000000000,(2; 19),-0.796802
14,232,168,-0.0000000000,(2; 3),0.789053
14,232,168,-0.0000000000,(10; 16),0.778677
14,232,168,-0.0000000000,(9;),-0.776788
14,232,168,-0.0000000000,(0; 11),0.753421
14,232,168,-0.0000000000,(19;),0.725413
14,232,168,-0.0000000000,(11; 14),-0.722006
14,232,168,-0.0000000000,(18; 20),0.719438
14,232,168,-0.0000000000,(11; 16),-0.696875
14,232,168,-0.0000000000,(1; 10),-0.692971
14,232,168,-0.0000000000,(2; 16),0.670674
14,232,168,-0.0000000000,(9; 17),-0.664387
14,232,168,-0.0000000000,(5; 11),-0.654116
14,232,168,-0.0000000000,(14; 18),0.633759
14,232,168,-0.0000000000,(12; 13),0.632165
14,232,168,-0.0000000000,(14; 19),0.632031
14,232,168,-0.0000000000,(10; 14),-0.631866
14,232,168,-0.0000000000,(2; 11),-0.630597
14,232,168,-0.0000000000,(7; 11),0.617985
14,232,168,-0.0000000000,(10; 20),-0.617948
14,232,168,-0.0000000000,(3; 16),0.599682
14,232,168,-0.0000000000,(9; 14),0.583374
14,232,168,-0.0000000000,(5; 16),0.577826
14,232,168,-0.0000000000,(8; 19),0.575512
14,232,168,-0.0000000000,(0; 17),0.575504
14,232,168,-0.0000000000,(0; 6),-0.566334
14,232,168,-0.0000000000,(7; 10),-0.565994
14,232,168,-0.0000000000,(19; 20),-0.559212
14,232,168,-0.0000000000,(3; 19),0.556344
14,232,168,-0.0000000000,(6; 15),-0.555457
14,232,168,-0.0000000000,(16; 18),0.553160
14,232,168,-0.0000000000,(6; 8),0.548162
14,232,168,-0.0000000000,(13;),0.547652
14,232,168,-0.0000000000,(2; 4),0.528812
14,232,168,-0.0000000000,(8; 18),0.527733
14,232,168,-0.0000000000,(15; 17),0.514475
14,232,168,-0.0000000000,(15;),-0.494834
14,232,168,-0.0000000000,(16; 19),0.490442
14,232,168,-0.0000000000,(6; 7),0.484093
14,232,168,-0.0000000000,(4; 7),-0.482605
14,232,168,-0.0000000000,(7; 12),-0.479941
14,232,168,-0.0000000000,(7; 19),-0.479311
14,232,168,-0.0000000000,(14;),-0.477126
14,232,168,-0.0000000000,(4; 19),0.474163
14,232,168,-0.0000000000,(4; 13),-0.469880
14,232,168,-0.0000000000,(14; 15),-0.464355
14,232,168,-0.0000000000,(8;),0.459786
14,232,168,-0.0000000000,(11; 19),-0.459212
14,232,168,-0.0000000000,(5; 18),0.451437
14,232,168,-0.0000000000,(9; 18),0.446365
14,232,168,-0.0000000000,(7; 14),-0.441751
14,232,168,-0.0000000000,(1; 17),-0.440235
14,232,168,-0.0000000000,(0; 7),-0.436643
14,232,168,-0.0000000000,(11; 20),-0.432516
14,232,168,-0.0000000000,(9; 20),0.429277
14,232,168,-0.0000000000,(18; 19),-0.423966
14,232,168,-0.0000000000,(6; 19),-0.418593
14,232,168,-0.0000000000,(9; 15),0.418354
14,232,168,-0.0000000000,(3; 12),-0.408183
14,232,168,-0.0000000000,(0; 8),0.405631
14,232,168,-0.0000000000,(7; 20),0.400611
14,232,168,-0.0000000000,(11; 13),0.395755
15,254,180,-0.0000000000,(2; 19),-3.969613
15,254,180,-0.0000000000,(2; 17),3.750468
15,254,180,-0.0000000000,(2; 20),-3.723578
15,254,180,-0.0000000000,(4; 7),3.418091
15,254,180,-0.0000000000,(4; 18),-3.409292
15,254,180,-0.0000000000,(6; 14),-3.059460
15,254,180,-0.0000000000,(3; 8),2.742904
15,254,180,-0.0000000000,(3; 15),-2.647645
15,254,180,-0.0000000000,(2; 16),2.575855
15,254,180,-0.0000000000,(6; 15),-2.399391
15,254,180,-0.0000000000,(2; 13),2.147961
15,254,180,-0.0000000000,(2; 21),-1.825302
15,254,180,-0.0000000000,(4; 6),-1.685542
15,254,180,-0.0000000000,(4;),-1.611922
15,254,180,-0.0000000000,(20;),-1.572830
15,254,180,-0.0000000000,(6; 7),1.527767
15,254,180,-0.0000000000,(16;),-1.425166
15,254,180,-0.0000000000,(7; 10),1.412280
15,254,180,-0.0000000000,(7; 13),1.399305
15,254,180,-0.0000000000,(0; 1),1.384399
15,254,180,-0.0000000000,(10; 11),1.372078
15,254,180,-0.0000000000,(6; 13),-1.354867
15,254,180,-0.0000000000,(11;),1.346301
15,254,180,-0.0000000000,(5; 15),1.319030
15,254,180,-0.0000000000,(20; 21),1.314964
15,254,180,-0.0000000000,(5; 19),1.279134
15,254,180,-0.0000000000,(2; 14),1.275780
15,254,180,-0.0000000000,(8; 13),1.249365
15,254,180,-0.0000000000,(7; 16),1.243017
15,254,180,-0.0000000000,(8; 18),-1.220717
15,254,180,-0.0000000000,(6; 17),1.198211
15,254,180,-0.0000000000,(5; 21),-1.184080
15,254,180,-0.0000000000,(17;),-1.173424
15,254,180,-0.0000000000,(8; 11),-1.162006
15,254,180,-0.0000000000,(8; 20),1.127985
15,254,180,-0.0000000000,(9;),1.107538
15,254,180,-0.0000000000,(11; 15),1.107416
15,254,180,-0.0000000000,(18;),1.106400
15,254,180,-0.0000000000,(4; 21),1.073212
15,254,180,-0.0000000000,(11; 21),-1.057035
15,254,180,-0.0000000000,(9; 16),-1.054487
15,254,180,-0.0000000000,(12;),1.011288
15,254,180,-0.0000000000,(9; 18),0.984260
15,254,180,-0.0000000000,(3; 14),0.981255
15,254,180,-0.0000000000,(11; 20),-0.979939
15,254,180,-0.0000000000,(15; 17),-0.970977
15,254,180,-0.0000000000,(10; 13),0.944515
15,254,180,-0.0000000000,(4; 13),-0.934355
15,254,180,-0.0000000000,(11; 16),-0.926845
15,254,180,-0.0000000000,(12; 17),-0.924257
15,254,180,-0.0000000000,(6; 19),-0.918977
15,254,180,-0.0000000000,(5; 9),0.918911
15,254,180,-0.0000000000,(11; 17),-0.911514
15,254,180,-0.0000000000,(9; 10),0.891452
15,254,180,-0.0000000000,(2; 18),0.888801
15,254,180,-0.0000000000,(7; 21),-0.887317
15,254,180,-0.0000000000,(8; 19),-0.886424
15,254,180,-0.0000000000,(15; 19),0.845702
15,254,180,-0.0000000000,(9; 11),0.845358
15,254,180,-0.0000000000,(),0.843541
15,254,180,-0.0000000000,(17; 18),-0.839561
15,254,180,-0.0000000000,(19; 21),-0.834817
15,254,180,-0.0000000000,(13;),-0.826022
15,254,180,-0.0000000000,(5; 10),0.822795
15,254,180,-0.0000000000,(14; 16),0.818633
15,254,180,-0.0000000000,(6; 16),0.795299
15,254,180,-0.0000000000,(15; 18),0.789401
15,254,180,-0.0000000000,(11; 19),0.786541
15,254,180,-0.0000000000,(21;),-0.766643
15,254,180,-0.0000000000,(3;),0.755891
15,254,180,-0.0000000000,(3; 11),0.748980
15,254,180,-0.0000000000,(4; 12),0.745391
15,254,180,-0.0000000000,(4; 17),0.740650
15,254,180,-0.0000000000,(7; 14),-0.716356
15,254,180,-0.0000000000,(9; 17),-0.714225
15,254,180,-0.0000000000,(4; 19),-0.708179
15,254,180,-0.0000000000,(5; 14),0.707099
15,254,180,-0.0000000000,(6; 9),-0.702220
15,254,180,-0.0000000000,(12; 16),-0.698594
15,254,180,-0.0000000000,(13; 15),-0.697154
15,254,180,-0.0000000000,(12; 13),-0.681088
15,254,180,-0.0000000000,(10; 16),-0.679620
15,254,180,-0.0000000000,(5; 12),0.679496
15,254,180,-0.0000000000,(16; 17),0.678888
15,254,180,-0.0000000000,(14; 21),-0.676747
15,254,180,-0.0000000000,(4; 5),-0.670288
15,254,180,-0.0000000000,(7; 18),-0.666935
15,254,180,-0.0000000000,(5; 13),-0.662655
15,254,180,-0.0000000000,(17; 20),0.657239
15,254,180,-0.0000000000,(10; 15),-0.647153
15,254,180,-0.0000000000,(4; 16),0.645159
15,254,180,-0.0000000000,(14; 17),0.642611
15,254,180,-0.0000000000,(14;),0.631726
15,254,180,-0.0000000000,(9; 15),0.617027
15,254,180,-0.0000000000,(8;),-0.605209
15,254,180,-0.0000000000,(12; 18),0.604287
15,254,180,-0.0000000000,(8; 21),0.599155
15,254,180,-0.0000000000,(12; 14),0.568908
15,254,180,-0.0000000000,(7; 11),-0.558352
15,254,180,-0.0000000000,(10; 17),-0.558332
16,277,189,-0.0000000000,(2; 19),-7.599917
16,277,189,-0.0000000000,(2; 20),6.330831
16,277,189,-0.0000000000,(1; 2),5.081713
16,277,189,-0.0000000000,(3; 8),-4.283308
16,277,189,-0.0000000000,(3; 15),4.259198
16,277,189,-0.0000000000,(3; 11),-4.032845
16,277,189,-0.0000000000,(0; 2),-3.679179
16,277,189,-0.0000000000,(2; 16),-3.559268
16,277,189,-0.0000000000,(2; 3),-3.549549
16,277,189,-0.0000000000,(3; 19),-3.399524
16,277,189,-0.0000000000,(6; 13),-3.260561
16,277,189,-0.0000000000,(7; 9),3.256768
16,277,189,-0.0000000000,(4; 7),-3.221014
16,277,189,-0.0000000000,(2; 17),3.187329
16,277,189,-0.0000000000,(6; 22),-3.115709
16,277,189,-0.0000000000,(2; 18),3.046313
16,277,189,-0.0000000000,(2; 21),-3.035553
16,277,189,-0.0000000000,(3; 18),3.007786
16,277,189,-0.0000000000,(3; 20),2.980458
16,277,189,-0.0000000000,(6; 7),-2.776784
16,277,189,-0.0000000000,(5; 19),2.587140
16,277,189,-0.0000000000,(7; 13),-2.579514
16,277,189,-0.0000000000,(6; 14),2.498471
16,277,189,-0.0000000000,(11; 12),-2.442758
16,277,189,-0.0000000000,(6; 15),-2.398193
16,277,189,-0.0000000000,(0; 8),-2.370611
16,277,189,-0.0000000000,(7; 14),2.294937
16,277,189,-0.0000000000,(6; 8),2.283957
16,277,189,-0.0000000000,(4; 15),2.217569
16,277,189,-0.0000000000,(5; 6),-2.092593
16,277,189,-0.0000000000,(3; 13),-2.073424
16,277,189,-0.0000000000,(0; 7),1.857995
16,277,189,-0.0000000000,(20; 21),1.837349
16,277,189,-0.0000000000,(6; 9),1.803318
16,277,189,-0.0000000000,(3; 21),-1.794032
16,277,189,-0.0000000000,(8; 13),-1.757150
16,277,189,-0.0000000000,(4; 8),-1.743002
16,277,189,-0.0000000000,(18;),-1.733411
16,277,189,-0.0000000000,(4; 6),1.691290
16,277,189,-0.0000000000,(9; 10),1.624394
16,277,189,-0.0000000000,(4; 21),-1.624148
16,277,189,-0.0000000000,(4; 19),1.622684
16,277,189,-0.0000000000,(0; 1),-1.620057
16,277,189,-0.0000000000,(15;),1.610783
16,277,189,-0.0000000000,(8; 11),1.600774
16,277,189,-0.0000000000,(8; 14),-1.572385
16,277,189,-0.0000000000,(5; 11),-1.546513
16,277,189,-0.0000000000,(2; 15),1.529813
16,277,189,-0.0000000000,(21;),-1.525114
16,277,189,-0.0000000000,(10;),1.508772
16,277,189,-0.0000000000,(10; 19),1.489727
16,277,189,-0.0000000000,(3;),1.481907
16,277,189,-0.0000000000,(5; 20),-1.429647
16,277,189,-0.0000000000,(9; 11),1.429137
16,277,189,-0.0000000000,(8; 12),1.421690
16,277,189,-0.0000000000,(2; 13),1.393032
16,277,189,-0.0000000000,(9; 15),1.374216
16,277,189,-0.0000000000,(3; 14),1.370102
16,277,189,-0.0000000000,(7; 21),1.357778
16,277,189,-0.0000000000,(7; 18),1.331817
16,277,189,-0.0000000000,(5; 9),1.325867
16,277,189,-0.0000000000,(7; 17),1.322020
16,277,189,-0.0000000000,(10; 13),1.311115
16,277,189,-0.0000000000,(10; 21),-1.303406
16,277,189,-0.0000000000,(3; 16),-1.283175
16,277,189,-0.0000000000,(11;),-1.274591
16,277,189,-0.0000000000,(9; 13),1.264122
16,277,189,-0.0000000000,(19; 22),-1.246782
16,277,189,-0.0000000000,(5; 13),1.242062
16,277,189,-0.0000000000,(8; 15),1.228716
16,277,189,-0.0000000000,(3; 10),1.189240
16,277,189,-0.0000000000,(8; 9),1.163429
16,277,189,-0.0000000000,(21; 22),1.156009
16,277,189,-0.0000000000,(13;),1.124774
16,277,189,-0.0000000000,(8; 16),-1.123848
16,277,189,-0.0000000000,(17; 19),-1.119601
16,277,189,-0.0000000000,(6; 16),1.115733
16,277,189,-0.0000000000,(16;),-1.111245
16,277,189,-0.0000000000,(7; 19),-1.108435
16,277,189,-0.0000000000,(8; 18),1.093770
16,277,189,-0.0000000000,(6; 21),-1.081979
16,277,189,-0.0000000000,(14; 16),-1.043148
16,277,189,-0.0000000000,(5; 10),-1.031327
16,277,189,-0.0000000000,(5; 14),1.017667
16,277,189,-0.0000000000,(5; 12),-1.003626
16,277,189,-0.0000000000,(17; 22),1.003033
16,277,189,-0.0000000000,(19;),0.993362
16,277,189,-0.0000000000,(2; 14),0.986347
16,277,189,-0.0000000000,(4;),0.984909
16,277,189,-0.0000000000,(6;),0.944731
16,277,189,-0.0000000000,(13; 20),-0.932670
16,277,189,-0.0000000000,(9; 21),-0.913185
16,277,189,-0.0000000000,(7; 11),-0.904640
16,277,189,-0.0000000000,(18; 22),-0.900968
16,277,189,-0.0000000000,(6; 17),-0.887440
16,277,189,-0.0000000000,(16; 20),-0.885427
16,277,189,-0.0000000000,(13; 21),-0.884305
16,277,189,-0.0000000000,(10; 14),-0.866049
16,277,189,-0.0000000000,(15; 18),-0.832315
16,277,189,-0.0000000000,(6; 12),0.830294
17,326,201,-0.0000000000,(2; 8),1.579742
17,326,201,-0.0000000000,(3; 15),-1.478965
17,326,201,-0.0000000000,(0; 3),1.433338
17,326,201,-0.0000000000,(2; 17),1.100601
17,326,201,-0.0000000000,(6; 14),-0.987973
17,326,201,-0.0000000000,(2; 18),-0.923393
17,326,201,-0.0000000000,(3; 14),0.893619
17,326,201,-0.0000000000,(3; 16),0.846015
17,326,201,-0.0000000000,(6; 15),0.712551
17,326,201,-0.0000000000,(6; 19),0.704675
17,326,201,-0.0000000000,(2; 21),-0.615785
17,326,201,-0.0000000000,(4; 8),0.608978
17,326,201,-0.0000000000,(2; 16),0.607490
17,326,201,-0.0000000000,(4; 6),0.580523
17,326,201,-0.0000000000,(6; 18),-0.574902
17,326,201,-0.0000000000,(0; 1),-0.550675
17,326,201,-0.0000000000,(0; 8),0.527022
17,326,201,-0.0000000000,(3; 11),-0.524230
17,326,201,-0.0000000000,(3; 17),0.504811
17,326,201,-0.0000000000,(5; 9),0.504196
17,326,201,-0.0000000000,(1; 2),-0.503446
17,326,201,-0.0000000000,(3; 19),-0.498330
17,326,201,-0.0000000000,(2; 19),-0.496071
